year,date,location,in_Cameron,did_win,team,opp,result,pts,pos,to,to_percent,fgm,fga,fg_percent,ftm,fta,ft_percent,pf,biggest_lead,biggest_run,game_id,type,conf,opp_conf,avg_marg,opp_avg_marg,adj_o,adj_d,off_ppp,off_efg,off_to,off_or,off_ftr,def_ppp,def_efg,def_to,def_or,def_ftr,game_score,season,tempo,coach,opp_coach
2014,1/11/2014,A,0,0,Wake Forest,Pittsburgh,"L, 80-65",65,62,9,0.14516129,20,51,0.392156863,21,31,0.677419355,21,NA,NA,400502784,conf,ACC,ACC,-11.5924,0.945323,115.7,114.6,104.5,43.1,14.5,35.3,60.8,128.6,53.8,16.1,50,58.5,52.8,2014,62.2,Jeff Bzdelik,Jamie Dixon
2014,1/11/2014,A,0,1,Boston College,Virginia Tech,"W, 62-59",62,61,10,0.163934426,22,51,0.431372549,8,14,0.571428571,12,NA,NA,400502785,conf,ACC,ACC,0.657202,0.608391,107.3,100,101.1,52.9,16.3,18.8,27.5,96.2,41.2,9.8,27.3,36.8,69.2,2014,61.3,Steve Donahue,James Johnson
2014,1/11/2014,A,0,0,Duke,Clemson,"L, 72-59",59,63,5,0.079365079,20,59,0.338983051,11,15,0.733333333,23,NA,NA,400502786,conf,ACC,ACC,1.44774,0.855984,112.3,104.1,93.4,40.7,7.9,19,25.4,113.9,50.9,15.8,38.9,56.6,70.5,2014,63.2,Mike Krzyzewski,Brad Brownell
2014,1/11/2014,A,0,1,Virginia,North Carolina St.,"W, 76-45",76,65,7,0.107692308,29,62,0.467741935,15,18,0.833333333,21,NA,NA,400502787,conf,ACC,ACC,18.3347,0.851967,121.2,62.3,116.5,49.2,10.7,37.1,29,69,31.1,24.5,18.2,51.1,100,2014,65.2,Tony Bennett,Mark Gottfried
2014,1/9/2014,A,0,1,Florida St.,Clemson,"W, 56-41",56,55,11,0.2,26,55,0.472727273,3,7,0.428571429,12,NA,NA,400502781,conf,ACC,ACC,6.63374,0.855984,111.3,73.2,100.7,48.2,19.8,42.4,12.7,73.8,35,32.4,44.1,12,99.2,2014,55.6,Leonard Hamilton,Brad Brownell
2014,1/8/2014,A,0,0,Wake Forest,Virginia,"L, 74-51",51,66,15,0.227272727,17,48,0.354166667,13,18,0.722222222,17,NA,NA,400502779,conf,ACC,ACC,-15.5387,0.959471,89.9,101.3,77,39.6,22.6,14.7,37.5,111.7,56.7,18.1,31,44.2,20.2,2014,66.2,Jeff Bzdelik,Tony Bennett
2014,1/8/2014,A,0,1,Miami FL,North Carolina,"W, 63-57",63,65,13,0.2,21,50,0.42,16,26,0.615384615,19,NA,NA,400502780,conf,ACC,ACC,3.6525,0.916483,106.9,78.6,95.6,47,19.7,29,52,86.5,34.6,16.7,40.8,30.8,97.2,2014,65.9,Jim Larranaga,Roy Williams
2014,1/7/2014,A,1,0,Georgia Tech,Duke,"L, 79-57",57,61,11,0.180327869,26,53,0.490566038,0,6,0,17,NA,NA,400502776,conf,ACC,ACC,-5.1808,0.958148,106.3,100.4,92.9,53.8,17.9,19.4,11.3,128.7,55.9,11.4,29.6,49,65.9,2014,61.4,Brian Gregory,Mike Krzyzewski
2014,1/7/2014,A,0,1,North Carolina St.,Notre Dame,"W, 77-70",77,68,8,0.117647059,24,58,0.413793103,25,32,0.78125,11,NA,NA,400502777,conf,ACC,ACC,2.75545,0.773123,112.6,93.7,112.5,44.8,11.7,36.1,55.2,102.3,46.2,16.1,35,18.2,89.2,2014,68.4,Mark Gottfried,Mike Brey
2014,1/7/2014,A,0,1,Syracuse,Virginia Tech,"W, 72-52",72,55,7,0.127272727,28,60,0.466666667,7,13,0.538461538,17,NA,NA,400502778,conf,ACC,ACC,7.56705,0.608391,135.8,101.1,130.6,54.2,12.7,54.8,21.7,94.3,43.9,14.5,31.4,34.7,96.7,2014,55.1,Jim Boeheim,James Johnson
2014,1/6/2014,A,0,0,Maryland,Pittsburgh,"L, 79-59",59,67,13,0.194029851,20,56,0.357142857,11,15,0.733333333,17,NA,NA,400502775,conf,ACC,ACC,-4.97265,0.945323,103.9,98.7,87.4,42.9,19.3,23.1,26.8,117,58.2,10.4,18.2,45.5,64.5,2014,67.5,Mark Turgeon,Jamie Dixon
2014,1/5/2014,A,0,0,North Carolina,Wake Forest,"L, 73-67",67,73,17,0.232876712,29,75,0.386666667,7,11,0.636363636,23,NA,NA,400502774,conf,ACC,ACC,-2.12437,0.717873,95.8,94.4,90.6,40,23,48,14.7,98.7,50,17.6,21.6,61.1,54.4,2014,73.9,Roy Williams,Jeff Bzdelik
2014,1/4/2014,A,0,1,Pittsburgh,North Carolina St.,"W, 74-62",74,66,11,0.166666667,26,54,0.481481481,18,24,0.75,16,NA,NA,400502768,conf,ACC,ACC,-1.69183,0.851967,110.8,88.9,111.7,51.9,16.6,30,44.4,93.6,42.9,24.1,41.2,26.8,92.7,2014,66.3,Jamie Dixon,Mark Gottfried
2014,1/4/2014,A,0,0,Georgia Tech,Maryland,"L, 77-61",61,70,11,0.157142857,23,60,0.383333333,10,15,0.666666667,17,NA,NA,400502769,conf,ACC,ACC,-12.037,0.865759,95.9,106.1,87,42.5,15.7,19.4,25,109.8,55,8.6,14.7,28.3,23.9,2014,70.1,Brian Gregory,Mark Turgeon
2014,1/4/2014,A,0,0,Miami FL,Syracuse,"L, 49-44",44,49,15,0.306122449,17,40,0.425,3,4,0.75,11,NA,NA,400502770,conf,ACC,ACC,-1.20958,0.937403,103.8,88.2,89.3,51.2,30.4,29.2,10,99.4,39.4,14.2,37.5,29.8,86.8,2014,49.3,Jim Larranaga,Jim Boeheim
2014,1/4/2014,A,0,0,Duke,Notre Dame,"L, 79-77",77,64,6,0.09375,24,58,0.413793103,17,20,0.85,19,NA,NA,400502771,conf,ACC,ACC,1.19,0.773123,121.9,110.1,119.5,51.7,9.3,22.2,34.5,122.6,57.9,9.3,33.3,42.1,76.4,2014,64.4,Mike Krzyzewski,Mike Brey
2014,1/4/2014,A,0,1,Clemson,Boston College,"W, 62-60",62,56,9,0.160714286,22,51,0.431372549,12,16,0.75,22,NA,NA,400502772,conf,ACC,ACC,6.83714,0.690599,109.4,90.9,109,49,15.8,34.4,31.4,105.4,45.1,22.8,37.5,78,89.4,2014,56.9,Brad Brownell,Steve Donahue
2014,1/4/2014,A,0,1,Virginia,Florida St.,"W, 62-50",62,64,6,0.09375,19,58,0.327586207,18,33,0.545454545,21,NA,NA,400502773,conf,ACC,ACC,11.4882,0.870805,107.4,68.6,96,37.9,9.3,39.5,56.9,77.4,34.6,24.8,33.3,42.3,99.4,2014,64.6,Tony Bennett,Leonard Hamilton
2014,12/12/2013,A,0,1,Maryland,Boston College,"W, 88-80",88,66,11,0.166666667,32,58,0.551724138,16,22,0.727272727,22,NA,NA,400502730,conf,ACC,ACC,4.4593,0.690599,127.1,108.3,132.1,62.1,16.5,34.5,37.9,120.1,56.9,13.5,32.1,52.9,86.4,2014,66.6,Mark Turgeon,Steve Donahue
2014,12/8/2013,A,0,1,Virginia Tech,Miami FL,"W, 61-60",61,71,10,0.14084507,24,69,0.347826087,1,3,0.333333333,13,NA,NA,400502726,conf,ACC,ACC,-4.70815,0.827909,90.4,81,85.9,43.5,14.1,23.9,4.3,84.5,37.7,16.9,31.9,20.3,77.8,2014,63.1,James Johnson,Jim Larranaga
2015,3/7/2015,A,0,0,Pittsburgh,Florida St.,"L, 61-52",52,63,13,0.206349206,19,57,0.333333333,9,13,0.692307692,23,NA,NA,PittsburghFlorida St.42070,conf,ACC,ACC,-4.41334,0.768409,89.1,92.6,82.1,37.7,20.5,30,22.8,96.4,53.8,30,36,65,39.3,2015,63.3,Jamie Dixon,Leonard Hamilton
2015,3/7/2015,A,0,0,Syracuse,North Carolina St.,"L, 71-57",57,67,12,0.179104478,20,62,0.322580645,12,18,0.666666667,16,NA,NA,SyracuseNorth Carolina St.42070,conf,ACC,ACC,-4.40198,0.90109,92.7,89.9,83.9,36.3,17.7,31.1,29,104.6,48.4,14.7,30,20.6,58.9,2015,67.9,Jim Boeheim,Mark Gottfried
2015,3/7/2015,A,0,1,Miami FL,Virginia Tech,"W, 82-61",82,60,7,0.116666667,26,56,0.464285714,15,17,0.882352941,16,NA,NA,Miami FLVirginia Tech42070,conf,ACC,ACC,16.3475,0.599829,137.3,94.2,136.4,59.8,11.6,36.7,30.4,101.5,52.1,20,28.6,35.4,98.7,2015,60.1,Jim Larranaga,Buzz Williams
2015,3/7/2015,A,0,0,Wake Forest,Boston College,"L, 79-61",61,68,11,0.161764706,23,56,0.410714286,10,18,0.555555556,17,NA,NA,Wake ForestBoston College42070,conf,ACC,ACC,-6.96521,0.799768,95.9,104.4,89.1,45.5,16.1,18.9,32.1,115.3,62,14.6,18.5,37,27.2,2015,68.5,Danny Manning,Jim Christian
2015,3/7/2015,A,0,0,Clemson,Notre Dame,"L, 81-67",67,60,9,0.15,26,64,0.40625,11,15,0.733333333,14,NA,NA,ClemsonNotre Dame42070,conf,ACC,ACC,-8.74796,0.956805,116.6,107.9,111.1,43.8,14.9,48.8,23.4,134.3,60.9,6.6,25,32.7,70.9,2015,60.3,Brad Brownell,Mike Brey
2015,3/7/2015,A,0,0,Virginia,Louisville,"L, 59-57",57,54,13,0.240740741,21,44,0.477272727,7,12,0.583333333,12,NA,NA,VirginiaLouisville42070,conf,ACC,ACC,-5.40208,0.948213,119.4,102.4,104.2,56.8,23.8,28.6,27.3,107.9,52,18.3,33.3,20.4,85.4,2015,54.7,Tony Bennett,Rick Pitino
2015,3/7/2015,A,0,1,Duke,North Carolina,"W, 84-77",84,68,10,0.147058824,27,59,0.457627119,21,26,0.807692308,15,NA,NA,DukeNorth Carolina42070,conf,ACC,ACC,1.63918,0.964579,136,96.3,123,53.4,14.6,40,44.1,112.7,55.2,23.4,37.9,22.4,98.1,2015,68.3,Mike Krzyzewski,Roy Williams
2015,3/4/2015,A,0,1,Notre Dame,Louisville,"W, 71-59",71,62,11,0.177419355,23,43,0.534883721,20,25,0.8,16,NA,NA,Notre DameLouisville42067,conf,ACC,ACC,4.12236,0.948213,131.5,88.7,113.2,59.3,17.5,13.6,58.1,94.1,46.2,19.1,30.3,34.6,98.9,2015,62.7,Mike Brey,Rick Pitino
2015,3/4/2015,A,1,0,Wake Forest,Duke,"L, 94-51",51,69,19,0.275362319,22,53,0.41509434,2,9,0.222222222,17,NA,NA,Wake ForestDuke42067,conf,ACC,ACC,-24.5838,0.983057,85.4,108,73.5,46.2,27.4,17.6,17,135.4,68.6,17.3,38.5,27.1,6.3,2015,69.4,Danny Manning,Mike Krzyzewski
2015,3/4/2015,A,0,1,Miami FL,Pittsburgh,"W, 67-63",67,56,7,0.125,23,54,0.425925926,15,18,0.833333333,12,NA,NA,Miami FLPittsburgh42067,conf,ACC,ACC,-0.591966,0.82405,119.3,101.8,119.2,48.1,12.5,39.4,33.3,112.1,51.9,14.2,33.3,14.8,86,2015,56.2,Jim Larranaga,Jamie Dixon
2015,3/3/2015,A,0,1,North Carolina,Georgia Tech,"W, 81-49",81,69,11,0.15942029,34,64,0.53125,7,11,0.636363636,18,NA,NA,North CarolinaGeorgia Tech42066,conf,ACC,ACC,13.8016,0.799844,126.3,73.7,117.2,57.8,15.9,33.3,17.2,70.9,33.6,26,36.4,32.8,99.8,2015,69.1,Roy Williams,Brian Gregory
2015,3/3/2015,A,0,1,North Carolina St.,Clemson,"W, 66-61",66,64,16,0.25,17,46,0.369565217,23,32,0.71875,17,NA,NA,North Carolina St.Clemson42066,conf,ACC,ACC,1.86652,0.837801,112.9,92,102.2,46.7,24.8,39.4,69.6,94.4,33.6,12.4,38.8,28.4,91.3,2015,64.6,Mark Gottfried,Brad Brownell
2015,3/2/2015,A,0,1,Virginia,Syracuse,"W, 59-47",59,60,20,0.333333333,24,52,0.461538462,5,8,0.625,12,NA,NA,VirginiaSyracuse42065,conf,ACC,ACC,2.62956,0.892986,108.4,77.8,98.3,51.9,33.3,53.3,15.4,78.3,42.6,21.7,18.8,27.7,97.8,2015,60,Tony Bennett,Jim Boeheim
2015,3/2/2015,A,0,1,Boston College,Virginia Tech,"W, 66-59",66,61,12,0.196721311,22,42,0.523809524,15,20,0.75,14,NA,NA,Boston CollegeVirginia Tech42065,conf,ACC,ACC,8.48073,0.599829,108.8,88.4,107.1,60.7,19.5,8.7,47.6,95.8,45.4,14.6,24.2,25.9,91.6,2015,61.6,Jim Christian,Buzz Williams
2015,3/1/2015,A,0,0,Pittsburgh,Wake Forest,"L, 69-66",66,61,11,0.180327869,24,58,0.413793103,12,19,0.631578947,20,NA,NA,PittsburghWake Forest42064,conf,ACC,ACC,-0.346282,0.743894,115.1,107.5,107.8,46.6,18,42.5,32.8,112.7,56.4,9.8,16.1,59.6,68.6,2015,61.2,Jamie Dixon,Danny Manning
2015,2/28/2015,A,0,0,North Carolina St.,Boston College,"L, 79-63",63,64,9,0.140625,21,64,0.328125,15,21,0.714285714,25,NA,NA,North Carolina St.Boston College42063,conf,ACC,ACC,-12.7185,0.799768,99.4,114.7,97.1,37.5,13.9,37.5,32.8,121.7,64.8,18.5,20.8,65.9,16.1,2015,64.9,Mark Gottfried,Jim Christian
2015,2/28/2015,A,0,0,Georgia Tech,Clemson,"L, 70-63",63,67,13,0.194029851,21,63,0.333333333,15,25,0.6,21,NA,NA,Georgia TechClemson42063,conf,ACC,ACC,-12.3054,0.837801,98.2,105.5,93.5,38.1,19.3,43.8,39.7,103.9,55.8,26.7,25,62.8,30.4,2015,59.9,Brian Gregory,Brad Brownell
2015,2/28/2015,A,0,1,Louisville,Florida St.,"W, 81-59",81,68,14,0.205882353,31,64,0.484375,11,18,0.611111111,25,NA,NA,LouisvilleFlorida St.42063,conf,ACC,ACC,10.8948,0.768409,125.5,85.2,118.4,54.7,20.5,48.6,28.1,86.3,40.6,30.7,48.6,66.7,98.9,2015,68.4,Rick Pitino,Leonard Hamilton
2015,2/28/2015,A,0,1,North Carolina,Miami FL,"W, 73-64",73,71,15,0.211267606,26,58,0.448275862,16,21,0.761904762,15,NA,NA,North CarolinaMiami FL42063,conf,ACC,ACC,4.16908,0.882431,109.8,82.2,102.7,49.1,21.1,33.3,36.2,90,48.2,18.3,16.2,26.8,96.5,2015,71.1,Roy Williams,Jim Larranaga
2015,2/28/2015,A,0,0,Virginia Tech,Virginia,"L, 69-57",57,55,8,0.145454545,18,47,0.382978723,12,17,0.705882353,20,NA,NA,Virginia TechVirginia42063,conf,ACC,ACC,-3.52335,0.974302,131.4,109.7,103.6,47.9,14.5,29,36.2,125.5,57.4,10.9,24.1,44.7,88.8,2015,55,Buzz Williams,Tony Bennett
2015,2/28/2015,A,1,0,Syracuse,Duke,"L, 73-54",54,66,15,0.227272727,19,62,0.306451613,13,17,0.764705882,14,NA,NA,SyracuseDuke42063,conf,ACC,ACC,-7.76934,0.983057,95.5,85.8,80.8,33.1,22.5,40.9,27.4,109.3,55.2,25.4,47.1,27.6,77.4,2015,66.8,Jim Boeheim,Mike Krzyzewski
2015,2/25/2015,A,0,1,Virginia,Wake Forest,"W, 70-34",70,61,11,0.180327869,28,56,0.5,9,13,0.692307692,12,NA,NA,VirginiaWake Forest42060,conf,ACC,ACC,14.3597,0.743894,113.8,58.3,113.3,54.5,17.8,36.7,23.2,55,25.5,21,22.7,12.7,100,2015,61.8,Tony Bennett,Danny Manning
2015,2/25/2015,A,0,0,Florida St.,Miami FL,"L, 81-77",77,67,11,0.164179104,24,50,0.48,19,27,0.703703704,28,NA,NA,Florida St.Miami FL42060,conf,ACC,ACC,-4.67958,0.882431,121.6,110.1,114.2,58,16.3,12.9,54,120.2,52.1,13.4,34.5,79.2,75.8,2015,67.4,Leonard Hamilton,Jim Larranaga
2015,2/25/2015,A,0,1,Duke,Virginia Tech,"W, 91-86",91,65,9,0.138461538,35,59,0.593220339,11,22,0.5,17,NA,NA,DukeVirginia Tech42060,conf,ACC,ACC,0.615413,0.599829,134.9,126.2,138.3,67.8,13.7,44.8,37.3,130.7,63.8,16.7,35.7,25.9,68.3,2015,58.5,Mike Krzyzewski,Buzz Williams
2015,2/24/2015,A,0,1,North Carolina St.,North Carolina,"W, 58-46",58,60,9,0.15,20,57,0.350877193,11,16,0.6875,13,NA,NA,North Carolina St.North Carolina42059,conf,ACC,ACC,5.61286,0.964579,106.3,65.2,96,41.2,14.9,32.5,28.1,76.2,37.3,19.9,28.2,16.4,99.6,2015,60.4,Mark Gottfried,Roy Williams
2015,2/24/2015,A,0,1,Syracuse,Notre Dame,"W, 65-60",65,70,13,0.185714286,23,57,0.403508772,15,22,0.681818182,19,NA,NA,SyracuseNotre Dame42059,conf,ACC,ACC,4.56875,0.956805,97.3,67.2,91.7,43.9,18.3,25.6,38.6,84.6,37.8,19.7,17.1,61.2,98.6,2015,70.9,Jim Boeheim,Mike Brey
2015,2/24/2015,A,0,0,Boston College,Pittsburgh,"L, 71-65",65,62,14,0.225806452,20,42,0.476190476,17,24,0.708333333,25,NA,NA,Boston CollegePittsburgh42059,conf,ACC,ACC,-5.13562,0.82405,104.4,101.7,103.5,57.1,22.3,19.2,57.1,113.1,50,12.7,25,72.3,57.6,2015,62.8,Jim Christian,Jamie Dixon
2015,2/23/2015,A,0,1,Louisville,Georgia Tech,"W, 52-51",52,63,13,0.206349206,20,54,0.37037037,7,17,0.411764706,10,NA,NA,LouisvilleGeorgia Tech42058,conf,ACC,ACC,-3.83667,0.799844,88.6,80.5,81.4,41.7,20.3,27.5,31.5,79.8,42,21.9,32.4,17.9,75,2015,63.9,Rick Pitino,Brian Gregory
2015,2/22/2015,A,0,0,Florida St.,Virginia,"L, 51-41",41,58,14,0.24137931,15,46,0.326086957,7,12,0.583333333,20,NA,NA,Florida St.Virginia42057,conf,ACC,ACC,-3.17236,0.974302,89.3,76.4,70.3,37,24,18.8,26.1,87.5,45.1,18.9,25,65.9,85.7,2015,58.3,Leonard Hamilton,Tony Bennett
2015,2/21/2015,A,0,0,Georgia Tech,North Carolina,"L, 89-60",60,67,11,0.164179104,23,60,0.383333333,8,17,0.470588235,10,NA,NA,Georgia TechNorth Carolina42056,conf,ACC,ACC,-14.4796,0.964579,101.8,108.8,88.6,43.3,16.2,26.8,28.3,131.5,66.4,11.8,28,18,31.8,2015,67.7,Brian Gregory,Roy Williams
2015,2/21/2015,A,0,1,Pittsburgh,Syracuse,"W, 65-61",65,55,7,0.127272727,26,52,0.5,7,8,0.875,17,NA,NA,PittsburghSyracuse42056,conf,ACC,ACC,4.13289,0.892986,136.4,103.9,118,55.8,12.7,25.9,15.4,110.7,46.9,18.1,50,44.9,95.8,2015,55.1,Jamie Dixon,Jim Boeheim
2015,2/21/2015,A,0,0,Miami FL,Louisville,"L, 55-53",53,59,13,0.220338983,21,56,0.375,5,7,0.714285714,15,NA,NA,Miami FLLouisville42056,conf,ACC,ACC,5.04083,0.948213,109.5,82.9,89.5,42.9,22,33.3,12.5,92.9,38.4,16.9,43.6,33.9,96.1,2015,59.2,Jim Larranaga,Rick Pitino
2015,2/21/2015,A,0,1,Notre Dame,Boston College,"W, 87-70",87,60,9,0.15,35,53,0.660377358,10,12,0.833333333,11,NA,NA,Notre DameBoston College42056,conf,ACC,ACC,6.63933,0.799768,147.4,109.8,143.8,72.6,14.9,42.1,22.6,115.7,55.3,14.9,30,15.8,96.7,2015,60.5,Mike Brey,Jim Christian
2015,2/21/2015,A,1,0,Clemson,Duke,"L, 78-56",56,66,14,0.212121212,22,53,0.41509434,8,12,0.666666667,15,NA,NA,ClemsonDuke42056,conf,ACC,ACC,-8.88426,0.983057,99.3,91.3,83.7,45.3,20.9,21.2,22.6,116.6,57.8,16.4,24.1,22.4,72.5,2015,66.9,Brad Brownell,Mike Krzyzewski
2015,2/21/2015,A,0,0,Virginia Tech,North Carolina St.,"L, 69-53",53,51,8,0.156862745,22,48,0.458333333,2,5,0.4,13,NA,NA,Virginia TechNorth Carolina St.42056,conf,ACC,ACC,-8.64838,0.90109,111.6,117.8,103.3,53.1,15.6,29.6,10.4,134.5,62.5,13.6,33.3,22.9,34.8,2015,51.3,Buzz Williams,Mark Gottfried
2015,2/18/2015,A,0,0,Virginia Tech,Miami FL,"L, 76-52",52,61,11,0.180327869,16,46,0.347826087,13,20,0.65,17,NA,NA,Virginia TechMiami FL42053,conf,ACC,ACC,-5.12996,0.882431,98.7,105.5,84.6,42.4,17.9,15.6,43.5,123.6,57.8,19.5,48.1,47.1,31.7,2015,61.5,Buzz Williams,Jim Larranaga
2015,2/18/2015,A,0,0,Louisville,Syracuse,"L, 69-59",59,61,10,0.163934426,23,54,0.425925926,7,14,0.5,21,NA,NA,LouisvilleSyracuse42053,conf,ACC,ACC,0.64512,0.892986,114.7,101.8,95.6,48.1,16.2,25.7,25.9,111.8,51.1,11.3,17.9,57.4,79.7,2015,61.7,Rick Pitino,Jim Boeheim
2015,2/18/2015,A,1,0,North Carolina,Duke,"L, 92-90",90,83,11,0.13253012,38,83,0.457831325,12,20,0.6,26,NA,NA,North CarolinaDuke42053,conf,ACC,ACC,-2.68222,0.983057,122.3,89.1,107.7,47,13.2,36.5,24.1,110,58.5,19.1,30.2,47.7,97.4,2015,74.3,Roy Williams,Mike Krzyzewski
2015,2/18/2015,A,0,0,Boston College,Florida St.,"L, 69-60",60,63,13,0.206349206,23,50,0.46,11,16,0.6875,22,NA,NA,Boston CollegeFlorida St.42053,conf,ACC,ACC,2.1779,0.768409,105.9,100.1,93.9,49,20.3,23.3,32,108,56.8,23.5,32.1,68.2,65.7,2015,63.9,Jim Christian,Leonard Hamilton
2015,2/17/2015,A,0,0,Wake Forest,Notre Dame,"L, 88-75",75,70,14,0.2,29,63,0.46031746,11,15,0.733333333,18,NA,NA,Wake ForestNotre Dame42052,conf,ACC,ACC,-5.65431,0.956805,113,98.7,106.1,50.8,19.8,37.8,23.8,124.5,49.2,11.3,32.4,45.2,82.5,2015,70.7,Danny Manning,Mike Brey
2015,2/16/2015,A,0,1,Miami FL,Boston College,"W, 89-86",89,78,11,0.141025641,24,57,0.421052632,30,37,0.810810811,23,NA,NA,Miami FLBoston College42051,conf,ACC,ACC,-0.622667,0.799768,118,103.3,114.1,51.8,14.1,23.5,64.9,110.3,51.5,14.1,25.6,36.4,82.1,2015,62.4,Jim Larranaga,Jim Christian
2015,2/16/2015,A,0,0,Clemson,Georgia Tech,"L, 63-52",52,64,14,0.21875,20,55,0.363636364,8,12,0.666666667,16,NA,NA,ClemsonGeorgia Tech42051,conf,ACC,ACC,-5.56399,0.799844,91.1,96,81,40,21.8,28.6,21.8,98.1,50,23.4,40.6,29.6,35.2,2015,64.2,Brad Brownell,Brian Gregory
2015,2/16/2015,A,0,0,Pittsburgh,Virginia,"L, 61-49",49,55,12,0.218181818,17,44,0.386363636,9,17,0.529411765,21,NA,NA,PittsburghVirginia42051,conf,ACC,ACC,-6.48721,0.974302,109.9,98.3,88.6,45.5,21.7,29,38.6,110.3,47.9,12.7,31,46.8,78.2,2015,55.3,Jamie Dixon,Tony Bennett
2015,2/14/2015,A,0,0,Virginia Tech,Clemson,"L, 75-54",54,63,11,0.174603175,18,49,0.367346939,10,16,0.625,15,NA,NA,Virginia TechClemson42049,conf,ACC,ACC,-19.9502,0.837801,89.3,119.1,85.2,44.9,17.4,12.1,32.7,118.3,57,12.6,27.3,26.3,3.5,2015,63.4,Buzz Williams,Brad Brownell
2015,2/14/2015,A,0,0,North Carolina,Pittsburgh,"L, 89-76",76,62,4,0.064516129,29,59,0.491525424,14,23,0.608695652,15,NA,NA,North CarolinaPittsburgh42049,conf,ACC,ACC,-11.4852,0.82405,122.1,130,122.4,52.5,6.4,36.4,39,143.3,71.9,8.1,24,22.8,32.7,2015,62.1,Roy Williams,Jamie Dixon
2015,2/14/2015,A,0,1,Florida St.,Georgia Tech,"W, 57-53",57,65,18,0.276923077,22,48,0.458333333,9,12,0.75,16,NA,NA,Florida St.Georgia Tech42049,conf,ACC,ACC,1.45542,0.799844,96.5,80.9,87.4,50,27.6,21.4,25,81.3,38.1,16.9,29.3,23.7,88.4,2015,65.2,Leonard Hamilton,Brian Gregory
2015,2/14/2015,A,0,0,Wake Forest,Virginia,"L, 61-60",60,62,11,0.177419355,19,44,0.431818182,12,22,0.545454545,16,NA,NA,Wake ForestVirginia42049,conf,ACC,ACC,-1.05042,0.974302,117.7,87.8,96,54.5,17.6,13.3,50,97.6,47.2,14.4,18.2,30.2,96.7,2015,62.5,Danny Manning,Tony Bennett
2015,2/14/2015,A,0,1,North Carolina St.,Louisville,"W, 74-65",74,66,8,0.121212121,26,58,0.448275862,16,28,0.571428571,18,NA,NA,North Carolina St.Louisville42049,conf,ACC,ACC,1.09229,0.948213,128.5,92.9,111.4,50,12,33.3,48.3,97.9,38.5,7.5,24.4,39.3,97.7,2015,66.4,Mark Gottfried,Rick Pitino
2015,2/14/2015,A,0,1,Duke,Syracuse,"W, 80-72",80,69,15,0.217391304,27,57,0.473684211,19,22,0.863636364,16,NA,NA,DukeSyracuse42049,conf,ACC,ACC,1.3135,0.892986,129.3,101,115.4,53.5,21.6,40.6,38.6,103.9,49.3,13,31,19.4,94.5,2015,69.3,Mike Krzyzewski,Jim Boeheim
2015,2/11/2015,A,0,1,Syracuse,Boston College,"W, 70-56",70,62,13,0.209677419,26,53,0.490566038,9,11,0.818181818,10,NA,NA,SyracuseBoston College42046,conf,ACC,ACC,4.58867,0.799768,115,86.4,112.9,57.5,21,32.1,20.8,90.3,49,21,14.3,16.3,96.4,2015,62,Jim Boeheim,Jim Christian
2015,2/11/2015,A,0,0,Miami FL,Wake Forest,"L, 72-70",70,64,8,0.125,24,53,0.452830189,15,20,0.75,19,NA,NA,Miami FLWake Forest42046,conf,ACC,ACC,-5.45884,0.743894,111.9,110.7,108.9,51.9,12.4,20,37.7,112,57.1,21.8,36.1,26.8,53.1,2015,64.3,Jim Larranaga,Danny Manning
2015,2/11/2015,A,0,0,Pittsburgh,Louisville,"L, 69-56",56,63,10,0.158730159,20,53,0.377358491,12,21,0.571428571,18,NA,NA,PittsburghLouisville42046,conf,ACC,ACC,-2.65246,0.948213,108.5,96.1,87.8,41.5,15.7,23.1,39.6,108.2,50,15.7,31,33.3,80.1,2015,63.8,Jamie Dixon,Rick Pitino
2015,2/11/2015,A,0,1,Virginia,North Carolina St.,"W, 51-47",51,55,12,0.218181818,19,51,0.37254902,11,18,0.611111111,15,NA,NA,VirginiaNorth Carolina St.42046,conf,ACC,ACC,0.116667,0.90109,95.6,75.9,91.2,39.2,21.5,42.9,35.3,84.1,36,10.7,28.2,12.3,93.4,2015,55.9,Tony Bennett,Mark Gottfried
2015,2/10/2015,A,0,1,Notre Dame,Clemson,"W, 60-58",60,57,8,0.140350877,22,51,0.431372549,10,13,0.769230769,13,NA,NA,Notre DameClemson42045,conf,ACC,ACC,-1.8875,0.837801,114.8,99.4,104.7,49,14,21.9,25.5,101.2,47.3,19.2,40.6,8.9,83.9,2015,57.3,Mike Brey,Brad Brownell
2015,2/9/2015,A,0,1,Duke,Florida St.,"W, 73-70",73,63,10,0.158730159,23,51,0.450980392,20,26,0.769230769,20,NA,NA,DukeFlorida St.42044,conf,ACC,ACC,5.0225,0.768409,126.6,105.1,115.5,52,15.8,36.7,51,110.8,51.9,20.6,37.5,39.6,89.5,2015,63.2,Mike Krzyzewski,Leonard Hamilton
2015,2/9/2015,A,0,0,Georgia Tech,Virginia Tech,"L, 65-63",63,64,13,0.203125,23,61,0.37704918,13,19,0.684210526,18,NA,NA,Georgia TechVirginia Tech42044,conf,ACC,ACC,0.890417,0.599829,98.2,95.5,98.3,41,20.3,46.3,31.1,101.4,57.3,20.3,20,35.4,57.8,2015,64.1,Brian Gregory,Buzz Williams
